Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Phosphoprotein	251	34.812760055478506	3.224484081193563E-10	P00367, P04114, P78543, Q9EQT3, Q15070, Q90X67, Q8BWF0, Q62733, Q9Z2V4, Q5RBM6, A1JQS2, Q9N261, P04233, Q99MN9, Q7ZW38, P67776, Q6PFX9, Q9Y4B5, P13797, P21571, Q15067, P46527, Q99439, Q16851, Q8C854, Q95JC8, O88989, O76080, Q6B4U9, O76082, P26794, P55859, Q13315, P23950, Q6B855, Q03265, Q9YGD2, Q13790, F1LRS8, Q9ULJ8, P35492, Q9NX36, Q96P48, Q9JM53, Q9DG02, Q5R412, P27925, P19367, Q8HYS5, Q8CIS0, Q9CSP9, P26374, Q8K1B8, Q9QYI3, P0C0L4, Q5SWA1, P53690, Q9UL12, Q5R5B6, Q9Z1P3, Q9Z2P8, P55906, Q920P0, P25007, Q96I99, P01027, P36957, Q0P5H5, P01024, P01025, Q5RE79, Q5JGR7, Q9NZ01, P02679, Q68CZ2, Q12275, P84092, P26151, P05107, Q9QX96, Q5RC80, Q5R5R4, Q9H788, Q9Z329, O75170, Q6NY74, Q9ET47, P25116, Q9Y5S1, Q569Z6, Q6EAS5, Q61827, Q6NWF6, P05166, Q8NHH9, P52293, P21213, P51145, Q07014, Q99N96, O08565, Q9NR34, Q6PKU1, P06909, F1LMY4, P15999, Q99615, P12387, P60519, P81274, Q7ZXK3, P35520, Q24292, Q5NVR2, Q8BXQ8, P53450, P87141, P18757, Q6NT16, Q16625, Q7SXG4, Q9I8N6, P25054, Q60415, Q8CG45, P18660, Q96N96, Q9CQW9, Q05A80, P41562, Q0VCM4, Q5SXM2, P26824, Q28072, Q3SZY7, Q05826, P49312, Q9H4B4, P08169, Q8N103, P15650, Q6PR54, Q53H47, P70610, Q0VBZ9, Q0IH98, Q9CXW2, Q8IVP5, P51659, Q12923, O43639, Q9DCM0, B1AZP2, P51655, Q9UPP2, P17480, P49006, Q3SZZ2, P97468, Q9R012, P09623, Q9HCI7, Q9XSG3, P30043, P84245, Q9BQP7, Q5ZLN1, Q924W7, Q13115, Q8CAQ8, Q60943, Q13509, Q9UHC6, P31800, Q8CGC6, Q9UPQ4, Q0II70, Q2UVX4, Q7ZU92, P50395, F1LP64, P35382, O89033, Q9JK41, Q5R6X7, Q9EQ20, Q8N5C6, P11586, Q32KW9, Q6DV79, Q6Q308, P40259, Q05404, Q9JLQ0, P13804, Q5R811, P16930, O94903, O88583, A0MSX9, P02786, P05089, Q9JIQ3, P11181, E9Q4P1, Q70I47, P79110, Q99LB7, Q68FU3, Q95LJ0, P11179, Q5ZJF4, P61292, Q8R4L0, Q8WNV7, Q32PE0, Q2QLE0, Q8MJS1, Q5E951, Q7TMV1, Q86UD5, P48960, Q9CZ13, P13439, Q2TBR0, O95478, P17735, O88844, A5D7J5, Q99MQ3, Q9JK11, Q9NS28, Q810T5, Q923S8, A1YIZ1, Q9PU85, Q924C5, P17431, P35558, O14975, Q99N07, A4L9P5, Q4R6K2, P62937, Q96KP4, Q75ZP3, Q90705, Q05519, Q91WT9, P19139, Q62651	719	19593	79990	1.4252123906475922	1.4413442506189256E-7	1.2011202921158315E-8	4.570193223862873E-7
SMART	SM00643:C345C	10	1.3869625520110958	4.622419295106627E-10	P01030, P01031, P12387, P08649, P98093, P01027, Q2UVX4, P01024, P0C0L4, P01025	355	42	33701	22.60295103957076	1.2388082459846572E-7	3.097020762066194E-8	6.070609348540756E-7
GOTERM_BP_DIRECT	GO:2000427~positive regulation of apoptotic cell clearance	8	1.1095700416088765	4.936798674025058E-10	Q3SYW2, P12387, P01027, Q2UVX4, P01024, P0C0L4, Q8SQ74, P06681	647	20	67534	41.75208655332303	1.1384251434876091E-6	2.276851324145568E-7	8.629010617156041E-7
INTERPRO	IPR019565:Alpha-2-macroglobulin, thiol-ester bond-forming	9	1.248266296809986	1.1863656871177549E-9	P01030, P12387, P08649, P98093, P01027, Q2UVX4, P01024, P0C0L4, P01025	703	36	76330	27.14438122332859	1.6846378367851855E-6	1.8718212202450957E-7	1.9581203658525226E-6
UP_KEYWORDS	Thioester bond	9	1.248266296809986	1.2442162988546337E-9	P01030, P12387, P08649, P98093, P01027, Q2UVX4, P01024, P0C0L4, P01025	719	37	79990	27.061233695447882	5.561645253226999E-7	4.278189758011308E-8	1.7634786630971178E-6
UP_SEQ_FEATURE	cross-link:Isoglutamyl cysteine thioester (Cys-Gln)	8	1.1095700416088765	1.3902349394301862E-9	P01030, P12387, P08649, P98093, P01027, Q2UVX4, P01024, P0C0L4	635	23	67159	36.78685381718589	2.2799826829844605E-6	2.849981196595408E-7	2.3348526001498726E-6
GOTERM_BP_DIRECT	GO:0045087~innate immune response	31	4.2995839112343965	1.4928987646873922E-9	P01030, P08649, B9A064, Q3T0W7, P15814, Q2TBI0, Q95460, Q6J9G1, Q3SYW2, P01836, Q9I8N6, Q29RU4, P01027, P08174, Q8SQ74, P01025, P06681, Q9CQW9, Q07014, P04186, P26151, Q9UPQ4, Q60754, Q9ULY5, P06909, Q8WTT0, P31722, Q2KIV9, Q63514, O19477, P0C0L4	647	848	67534	3.8157862121256305	3.442618720095325E-6	5.737706096908823E-7	2.6094317595592997E-6
INTERPRO	IPR002890:Alpha-2-macroglobulin, N-terminal	9	1.248266296809986	2.354194124688205E-9	P01031, P12387, P08649, P98093, P01027, Q2UVX4, P01024, P0C0L4, P01025	703	39	76330	25.05635189845716	3.342950141815848E-6	3.342955170460016E-7	3.885644717094294E-6
INTERPRO	IPR011625:Alpha-2-macroglobulin, N-terminal 2	9	1.248266296809986	2.354194124688205E-9	P01031, P12387, P08649, P98093, P01027, Q2UVX4, P01024, P0C0L4, P01025	703	39	76330	25.05635189845716	3.342950141815848E-6	3.342955170460016E-7	3.885644717094294E-6
INTERPRO	IPR001599:Alpha-2-macroglobulin	9	1.248266296809986	2.919025270588955E-9	P01031, P12387, P08649, P98093, P01027, Q2UVX4, P01024, P0C0L4, P01025	703	40	76330	24.42994310099573	4.145007261646683E-6	3.7681955189494687E-7	4.817909704524226E-6
KEGG_PATHWAY	hsa04610:Complement and coagulation cascades	10	1.3869625520110958	5.159188485491916E-9	P01031, P02679, P00751, P08603, P08174, P01024, P25116, P05160, P0C0L4, P06681	377	46	29944	17.266751239764734	4.746442187064659E-6	4.746442187064659E-6	8.06471746050974E-6
UP_SEQ_FEATURE	domain:Sushi 5	9	1.248266296809986	5.37178881949159E-9	Q07968, Q09101, Q03591, P08603, Q28085, Q9BXR6, Q63514, P05160, P06909	635	42	67159	22.663329583802025	8.809694836187099E-6	9.78858814448813E-7	9.021737534808949E-6
INTERPRO	IPR001134:Netrin domain	10	1.3869625520110958	5.879160158683276E-9	P01030, P01031, P12387, P08649, P98093, P01027, Q2UVX4, P01024, P0C0L4, P01025	703	62	76330	17.512504015050705	8.348372601996168E-6	6.957003788610194E-7	9.703671521865687E-6
KEGG_PATHWAY	bta05150:Staphylococcus aureus infection	7	0.9708737864077669	6.001160374470093E-9	P01030, Q3SYW2, P81187, Q2KIV9, Q28085, Q2UVX4, P12799	377	13	29944	42.76841460926342	5.521052294232831E-6	2.760529957401836E-6	9.380867194153097E-6
SMART	SM01359:SM01359	9	1.248266296809986	6.344554043719656E-9	P01031, P12387, P08649, P98093, P01027, Q2UVX4, P01024, P0C0L4, P01025	355	39	33701	21.907475622968583	1.7003390300196486E-6	3.400680372855902E-7	8.332283618628367E-6
GOTERM_BP_DIRECT	GO:0030449~regulation of complement activation	8	1.1095700416088765	7.056159455461346E-9	P01031, P00751, P08603, P08174, P01024, P0C0L4, P06909, P06681	647	28	67534	29.822918966659305	1.627137133319856E-5	2.3244978288872176E-6	1.2333431875788392E-5
SMART	SM01360:SM01360	9	1.248266296809986	7.858504636341375E-9	P01031, P12387, P08649, P98093, P01027, Q2UVX4, P01024, P0C0L4, P01025	355	40	33701	21.359788732394367	2.1060770299952125E-6	3.5101314632690617E-7	1.0320550325459976E-5
KEGG_PATHWAY	hsa01100:Metabolic pathways	33	4.5769764216366156	9.557956259019917E-9	Q16851, P51659, P35790, P35520, P00367, Q9UL12, P49914, P53597, P11586, Q07973, O95479, P17735, Q9BZM1, P05166, Q96I99, P32929, P36957, O95167, P16930, O75489, Q9NR34, P05089, P35558, P21953, P19367, P04181, O95299, P31937, Q96KP4, Q9UNW1, P28331, Q15067, Q9Y4X1	377	797	29944	3.2886986677494185	8.793281088825822E-6	2.931102287662135E-6	1.4940763171100713E-5
UP_KEYWORDS	Signal	153	21.220527045769764	9.9952889250172E-9	P33005, P56113, P70691, P04114, B9A064, P81187, P08603, Q24292, P14650, Q28085, Q2TBI0, Q6DH46, P02457, B8XY56, O43291, Q9I8N6, Q16627, Q864W0, P08174, P06681, P95493, P10619, Q6V0K7, P98165, P04186, Q03591, Q9R182, P26824, Q6UXC1, Q28072, Q66H52, P11941, P08169, A1L1V4, Q99674, A6QPN6, O19477, P14222, P67934, Q02445, Q86XS5, P51655, P55067, Q6P1C6, Q95460, P30042, Q9FKK7, Q9EP73, Q29RU4, Q3UZZ4, Q13790, Q60943, Q9UHC6, O75489, P50450, P78556, Q2UVX4, Q5R412, P21953, O93449, Q09101, P01015, P31937, P31579, Q2WEN9, Q62469, P0C0L4, Q7Z5L3, P01031, O70460, P08649, Q5RBH2, P53690, Q5R5B6, Q5EA85, A5HAK0, Q07968, Q1LUM3, O42197, Q9BZM1, P55906, P13609, P40259, A9QWP9, P01027, P01024, P01025, P02679, Q5E968, A0MSX9, Q01151, P26151, Q60675, Q9BXR6, Q70I47, P05107, P23576, P02701, Q3LRP1, P31722, P0DMT8, P56159, Q99969, Q5RII3, Q8HY81, P25116, P17690, Q9Y4X1, Q63198, Q29RY7, Q2QLE0, Q71SY6, Q8MJS1, Q7Z4H4, P29279, P15814, Q9ER41, P12799, P48960, O89093, P26644, D3YXG0, O95479, Q3SYW2, P00751, P19637, P05166, Q4R8S6, Q9NR28, O46427, P05160, Q8SQ74, Q8VEJ3, P17634, Q63HM2, Q91590, Q7ZVE6, O94537, Q3ZCJ8, P18468, P06909, P06731, P13731, O93484, P12387, Q6UXH0, Q9UNW1, Q75ZP3, Q2KIV9, Q63514, P35846, Q3V3I5, Q5QT17	719	10806	79990	1.5751911895647528	4.467884192949079E-6	3.191352472287079E-7	1.4166731210352168E-5
UP_KEYWORDS	Mitochondrion inner membrane	35	4.854368932038835	1.02594795785828E-8	Q5RFH9, O46629, Q9CQ54, P00428, Q5F339, P19536, O13085, Q9CZ13, Q91YT0, Q03265, Q7ZVF3, Q15070, A3LQ52, P23004, O95167, Q8CAQ8, A4IG32, P31800, O75489, Q5RC24, O95847, P56382, Q9JM53, Q63ZW2, P79110, O95563, C7ZA26, P15999, O01884, P00125, P28331, Q35920, P21571, A5PL98, Q06647	719	1219	79990	3.1942664876132536	4.585976888793475E-6	3.0573244691467494E-7	1.4541179416127648E-5
GOTERM_MF_DIRECT	GO:0016491~oxidoreductase activity	39	5.409153952843273	1.1161745654661997E-8	P51659, Q7ZVB2, P00367, Q9DCM0, Q9EQ20, Q8BMF3, Q9UL12, Q95Q98, O73872, Q6P5L8, Q86UD5, Q8N2H3, Q07973, Q91YT0, O88844, Q7ZVF3, Q920P0, Q9DBS4, P13804, Q8BWF0, Q58818, Q7TQA3, Q802W2, A7MBU6, Q64441, Q7SY23, Q9JM53, Q99LB7, Q60759, P50395, O01884, Q7ZV14, Q7ZW77, A1L1V4, Q66I21, Q5PRA2, Q99L27, P26374, A5PL98	625	1404	66065	2.936222222222222	1.038036962563993E-5	1.038036962563993E-5	1.747207886149127E-5
UP_KEYWORDS	Polymorphism	122	16.920943134535367	1.2462723617298578E-8	P35520, P04114, P49914, P08603, P78543, P42773, O15524, P78545, Q6NT16, O43291, Q15070, Q16627, P25054, P08174, P32929, Q96N96, P06681, Q9NUQ9, Q5SXM2, Q03591, Q6UXC1, P04181, Q9H4B4, Q8N103, Q99674, Q99675, P14222, P13797, Q9Y4B5, O75829, P46527, Q15067, Q86XS5, Q8IVP5, P51659, P35790, Q16851, Q12923, Q9UPP2, O76082, A6NNB3, Q9UBJ2, Q95460, Q13315, P30042, P30043, Q9BQP7, Q01628, Q13790, Q9ULJ8, Q9UHC6, O75489, Q496Y0, Q96P48, P78556, P21953, P19367, Q12796, Q2WEN9, Q99797, P0C0L4, P01031, Q5SWA1, Q9UL19, Q8N5C6, Q2M3D2, Q9UL12, P55160, Q96S65, P11586, A5HAK0, Q07973, Q96I99, P13804, P01024, P36957, O95167, P02679, O94903, P02786, Q01151, P05089, Q68CZ2, O95847, Q6XPS3, Q9BXR6, P02701, O95299, Q9H788, P11884, O75170, P28331, P56159, P25116, Q9Y4X1, Q6S5H4, Q9Y5S1, P29279, P15814, Q86UD5, P48960, Q8N2H3, P84101, O95478, Q5T653, O95479, P17735, P00751, O54905, P05166, Q8NHH9, Q9UIA0, P05160, Q63HM2, P35558, O14975, P06731, O15393, Q96KP4, Q6UXH0, Q9UNW1, Q86X67	719	8040	79990	1.6881482711615772	5.57082198060499E-6	3.4817728300495787E-7	1.766392689894758E-5
UP_KEYWORDS	Inflammatory response	18	2.496532593619972	1.3578349079684393E-8	P01030, P01031, Q07014, O70460, P08649, P78556, Q2UVX4, O89093, P78545, P12387, Q9I8N6, P98093, A9QWP9, Q99969, P01027, P01024, P0C0L4, P01025	719	333	79990	6.013607487877307	6.069503674654975E-6	3.5703064771297477E-7	1.9245148286106684E-5
INTERPRO	IPR008993:Tissue inhibitor of metalloproteinases-like, OB-fold	10	1.3869625520110958	2.0052743306948946E-8	P01030, P01031, P12387, P08649, P98093, P01027, Q2UVX4, P01024, P0C0L4, P01025	703	71	76330	15.292609139903432	2.8474490443186617E-5	2.1903742049023123E-6	3.3097450657937344E-5
GOTERM_MF_DIRECT	GO:0004866~endopeptidase inhibitor activity	10	1.3869625520110958	2.2014068157582022E-8	P01031, P12387, P08649, O43291, P98093, P01027, Q2UVX4, P01024, P0C0L4, P01025	625	70	66065	15.10057142857143	2.047287400852582E-5	1.0236489397130732E-5	3.445979833704982E-5
UP_SEQ_FEATURE	signal peptide	127	17.614424410540916	2.9354524692554017E-8	P33005, P56113, P70691, P04114, P81187, P08603, Q24292, P14650, Q28085, Q2TBI0, Q6DH46, P02457, O43291, Q9I8N6, Q16627, Q864W0, P08174, P06681, P95493, P10619, Q6V0K7, P04186, P98165, Q03591, Q9R182, P26824, Q6UXC1, Q28072, Q66H52, P11941, P08169, Q99674, O19477, P14222, Q02445, Q86XS5, P51655, P55067, Q6P1C6, Q95460, Q9EP73, Q29RU4, Q3UZZ4, Q13790, Q60943, Q9UHC6, P50450, P78556, Q2UVX4, Q5R412, Q09101, P01015, P31579, Q2WEN9, Q62469, P0C0L4, Q7Z5L3, P01031, O70460, P08649, P53690, Q5R5B6, Q5EA85, Q07968, Q9BZM1, P13609, P40259, A9QWP9, P01027, P01024, P02679, Q5E968, A0MSX9, Q01151, P26151, Q60675, Q9BXR6, Q70I47, P05107, P23576, P02701, P31722, P56159, Q99969, Q5RII3, Q8HY81, P25116, P17690, Q9Y4X1, Q63198, Q29RY7, Q2QLE0, Q71SY6, Q8MJS1, Q7Z4H4, P29279, P15814, P12799, Q9ER41, P48960, O89093, P26644, O95479, Q3SYW2, P00751, P19637, O46427, P05160, Q8VEJ3, P17634, Q91590, Q7ZVE6, O94537, Q3ZCJ8, P18468, P06909, P06731, P13731, O93484, P12387, Q6UXH0, Q9UNW1, Q2KIV9, Q63514, P35846, Q3V3I5, Q5QT17	635	8232	67159	1.6316569484936834	4.814026243471492E-5	4.814130533437044E-6	4.9299921778267475E-5
KEGG_PATHWAY	gga01100:Metabolic pathways	13	1.8030513176144243	4.027991707353614E-8	Q9W719, Q5ZIZ4, Q5ZKL6, P00504, P00508, P05153, P21265, Q5ZLN1, Q5ZJF4, Q8AXL1, Q01741, Q90XD2, Q9YH58	377	120	29944	8.604597701149425	3.705683782773139E-5	9.264338198033961E-6	6.29645661831546E-5
KEGG_PATHWAY	hsa05150:Staphylococcus aureus infection	8	1.1095700416088765	4.392061329980034E-8	P01031, P02679, P00751, P08603, P01024, P05107, P0C0L4, P06681	377	28	29944	22.693444486547936	4.040614873379589E-5	8.081360362455214E-6	6.8655610241386E-5
KEGG_PATHWAY	dre01100:Metabolic pathways	14	1.9417475728155338	7.139903011791939E-8	Q6NYL5, Q7ZVB2, Q06S87, Q802W2, A7MBU6, Q6NY77, Q5U403, Q32LQ4, Q7SY23, Q7ZW77, Q7ZVF3, Q7ZW38, Q6DGA6, A5PL98	377	152	29944	7.315649867374006	6.568495271608299E-5	1.0947791750370861E-5	1.1160916560948309E-4
UP_SEQ_FEATURE	domain:NTR	9	1.248266296809986	7.640268972973347E-8	P01030, P01031, P12387, P08649, P98093, P01027, Q2UVX4, P01024, P0C0L4	635	58	67159	16.411376595166985	1.252925661752169E-4	1.13908820275066E-5	1.28315660574696E-4
UP_KEYWORDS	Glycoprotein	163	22.607489597780862	7.70961277749056E-8	P33005, P70691, P04114, P81187, P08603, Q24292, P14650, Q5NVR2, Q28085, Q2TBI0, Q6DH46, Q5SPF7, P02457, B8XY56, O43291, Q1WLP9, Q9I8N6, Q16627, Q91ZX1, Q864W0, P98093, P08174, P06681, P10619, Q6V0K7, Q62928, P98165, P04186, P01882, Q03591, Q9R182, Q76B49, P26824, Q6UXC1, Q28072, P04233, P08169, A1L1V4, Q06466, A6QPN6, O19477, P14222, Q02445, O75829, Q86XS5, O89051, P51655, P55067, Q6P1C6, O76082, Q99J59, P97468, Q9UBJ2, Q95460, Q03265, Q9EP73, Q29RU4, Q3UZZ4, P21447, Q13790, Q60943, Q9UHC6, Q8QFV0, P50450, Q60754, Q2UVX4, Q5R412, O93449, Q09101, P01015, Q8WTT0, P31579, Q2WEN9, Q62469, P0C0L4, Q9JK41, P01030, P01031, O70460, P08649, Q5SPB1, Q5EA85, Q1LWC2, Q6P7G9, P56404, Q07968, Q1LUM3, Q9QZC1, P60509, P13609, P40259, P01027, P97583, P01024, P01025, Q9NZ01, P02679, Q5E968, A0MSX9, P02786, Q01151, Q12275, P26151, P35576, Q60675, Q9BXR6, Q9ULY5, P05107, P23576, P02701, Q3LRP1, P56159, Q9UTL4, Q5RII3, Q8HY81, P25116, P17690, Q9Y4X1, Q9Y5S1, Q63198, Q29RY7, Q2QLE0, Q9DBM0, Q8MJS1, O42204, P29279, P12799, Q9ER41, P48960, P26644, P19397, O95479, Q3SYW2, P00751, O54905, P19637, P21188, Q7ZVS9, O46427, P05160, Q8SQ74, P17634, Q63HM2, O08565, Q9NR34, Q6PC64, Q7ZVE6, Q3ZCJ8, P18468, P06909, P15999, P06731, P62937, P13731, O93484, P12387, O15393, P34711, Q9UNW1, Q2KIV9, Q63514, P35846, Q5QT17	719	12099	79990	1.4988043127278303	3.446137665497062E-5	1.914552081760945E-6	1.0927144230565844E-4
UP_SEQ_FEATURE	domain:Sushi 8	7	0.9708737864077669	1.051006034326603E-7	Q07968, P08603, Q28085, Q9BXR6, Q63514, P05160, P06909	635	25	67159	29.613417322834646	1.7235014471062016E-4	1.4363646733794866E-5	1.765127687125556E-4
UP_SEQ_FEATURE	chain:Complement C3d fragment	5	0.6934812760055479	1.1625461666504887E-7	P12387, P98093, P01027, Q2UVX4, P01024	635	6	67159	88.13517060367454	1.9063940848673688E-4	1.4665860338936021E-5	1.9524552468119794E-4
UP_SEQ_FEATURE	chain:C3a anaphylatoxin	5	0.6934812760055479	1.1625461666504887E-7	P12387, P98093, P01027, Q2UVX4, P01024	635	6	67159	88.13517060367454	1.9063940848673688E-4	1.4665860338936021E-5	1.9524552468119794E-4
UP_SEQ_FEATURE	chain:complement C3 beta chain	5	0.6934812760055479	1.1625461666504887E-7	P12387, P98093, P01027, Q2UVX4, P01024	635	6	67159	88.13517060367454	1.9063940848673688E-4	1.4665860338936021E-5	1.9524552468119794E-4
UP_SEQ_FEATURE	chain:Complement C3c alpha' chain fragment 1	5	0.6934812760055479	1.1625461666504887E-7	P12387, P98093, P01027, Q2UVX4, P01024	635	6	67159	88.13517060367454	1.9063940848673688E-4	1.4665860338936021E-5	1.9524552468119794E-4
UP_SEQ_FEATURE	site:Cleavage; by C3 convertase	5	0.6934812760055479	1.1625461666504887E-7	P12387, P98093, P01027, Q2UVX4, P01024	635	6	67159	88.13517060367454	1.9063940848673688E-4	1.4665860338936021E-5	1.9524552468119794E-4
UP_SEQ_FEATURE	region of interest:Properdin-binding	5	0.6934812760055479	1.1625461666504887E-7	P12387, P98093, P01027, Q2UVX4, P01024	635	6	67159	88.13517060367454	1.9063940848673688E-4	1.4665860338936021E-5	1.9524552468119794E-4
UP_SEQ_FEATURE	chain:Complement C3dg fragment	5	0.6934812760055479	1.1625461666504887E-7	P12387, P98093, P01027, Q2UVX4, P01024	635	6	67159	88.13517060367454	1.9063940848673688E-4	1.4665860338936021E-5	1.9524552468119794E-4
UP_SEQ_FEATURE	site:Cleavage; by factor I	5	0.6934812760055479	1.1625461666504887E-7	P12387, P98093, P01027, Q2UVX4, P01024	635	6	67159	88.13517060367454	1.9063940848673688E-4	1.4665860338936021E-5	1.9524552468119794E-4
UP_SEQ_FEATURE	chain:Complement C3b alpha' chain	5	0.6934812760055479	1.1625461666504887E-7	P12387, P98093, P01027, Q2UVX4, P01024	635	6	67159	88.13517060367454	1.9063940848673688E-4	1.4665860338936021E-5	1.9524552468119794E-4
UP_SEQ_FEATURE	peptide:Complement C3f fragment	5	0.6934812760055479	1.1625461666504887E-7	P12387, P98093, P01027, Q2UVX4, P01024	635	6	67159	88.13517060367454	1.9063940848673688E-4	1.4665860338936021E-5	1.9524552468119794E-4
UP_SEQ_FEATURE	chain:Complement C3g fragment	5	0.6934812760055479	1.1625461666504887E-7	P12387, P98093, P01027, Q2UVX4, P01024	635	6	67159	88.13517060367454	1.9063940848673688E-4	1.4665860338936021E-5	1.9524552468119794E-4
UP_SEQ_FEATURE	chain:Complement C3c alpha' chain fragment 2	5	0.6934812760055479	1.1625461666504887E-7	P12387, P98093, P01027, Q2UVX4, P01024	635	6	67159	88.13517060367454	1.9063940848673688E-4	1.4665860338936021E-5	1.9524552468119794E-4
GOTERM_MF_DIRECT	GO:0031715~C5L2 anaphylatoxin chemotactic receptor binding	5	0.6934812760055479	1.1648081594499163E-7	P12387, P01027, Q2UVX4, P01024, P01025	625	6	66065	88.08666666666667	1.083212980066417E-4	3.610840313661434E-5	1.8233352547802895E-4
UP_SEQ_FEATURE	glycosylation site:N-linked (GlcNAc...)	141	19.55617198335645	1.2583986604067845E-7	P33005, P70691, P04114, P81187, P08603, Q24292, P14650, Q28085, Q2TBI0, Q6DH46, Q5SPF7, P02457, O43291, Q1WLP9, Q9I8N6, Q91ZX1, Q864W0, P98093, P08174, P06681, P10619, Q62928, Q6V0K7, P04186, P98165, P01882, Q03591, Q9R182, Q76B49, P26824, Q6UXC1, Q28072, P04233, P08169, Q06466, O19477, P14222, Q02445, O75829, Q86XS5, O89051, P51655, P55067, Q6P1C6, O76082, Q99J59, P97468, Q9UBJ2, Q95460, Q9EP73, Q29RU4, Q3UZZ4, P21447, Q13509, Q60943, Q9UHC6, Q8QFV0, P50450, Q2UVX4, Q60754, Q5R412, Q09101, P01015, Q8WTT0, P31579, Q2WEN9, Q62469, P0C0L4, Q9JK41, P01030, P01031, O70460, P08649, Q5SPB1, Q5EA85, P56404, Q6P7G9, Q07968, P40259, P01027, P97583, P01024, Q9NZ01, P02679, Q5E968, A0MSX9, P02786, Q01151, Q12275, P26151, P35576, Q60675, Q9BXR6, Q9ULY5, P05107, P23576, P02701, P56159, Q9UTL4, Q5RII3, Q8HY81, P25116, P17690, Q9Y4X1, Q9Y5S1, Q63198, Q29RY7, Q2QLE0, Q9DBM0, Q8MJS1, O42204, P29279, P12799, Q9ER41, P48960, P26644, P19397, O95479, Q3SYW2, P00751, O54905, P19637, P21188, O46427, P05160, P17634, Q63HM2, Q9NR34, Q7ZVE6, Q3ZCJ8, P18468, P06909, P06731, P13731, O93484, P12387, O15393, Q9UNW1, Q63514, P35846, Q5QT17	635	9680	67159	1.540544510965055	2.0635609901209495E-4	1.4741133731344114E-5	2.113435966233368E-4
KEGG_PATHWAY	hsa01130:Biosynthesis of antibiotics	13	1.8030513176144243	1.2664322070312703E-7	Q16851, P35520, P05089, P53597, P35558, P21953, P19367, P04181, P17735, P05166, Q96I99, P32929, P36957	377	133	29944	7.763546798029556	1.1650498317805624E-4	1.6644400110510382E-5	1.9796541287364633E-4
UP_KEYWORDS	Tricarboxylic acid cycle	15	2.0804438280166435	2.1101642870779892E-7	P41562, P53597, O88989, Q5NVR2, Q9WUM5, P11179, Q9XSG3, O88844, D4GU92, Q7ZVF3, Q96I99, P36957, Q9YGD2, Q5RE79, A5PL98	719	270	79990	6.180652140318343	9.431990516284294E-5	4.964427338438604E-6	2.990818063652867E-4
UP_SEQ_FEATURE	domain:Sushi 7	7	0.9708737864077669	2.1826086452895885E-7	Q07968, P08603, Q28085, Q9BXR6, Q63514, P05160, P06909	635	28	67159	26.44055118110236	3.5788380114043505E-4	2.386290573175298E-5	3.66561121456499E-4
UP_SEQ_FEATURE	chain:Complement C3	5	0.6934812760055479	2.6922618656641174E-7	P12387, P98093, P01027, Q2UVX4, P01024	635	7	67159	75.54443194600675	4.414335449353102E-4	2.7595307080297005E-5	4.5215532973319483E-4
UP_SEQ_FEATURE	chain:Complement C3 alpha chain	5	0.6934812760055479	2.6922618656641174E-7	P12387, P98093, P01027, Q2UVX4, P01024	635	7	67159	75.54443194600675	4.414335449353102E-4	2.7595307080297005E-5	4.5215532973319483E-4
UP_SEQ_FEATURE	domain:Sushi 6	7	0.9708737864077669	2.7300021630484225E-7	Q07968, P08603, Q28085, Q9BXR6, Q63514, P05160, P06909	635	29	67159	25.528808036926417	4.476202040528676E-4	2.6336148249428426E-5	4.5849365816197363E-4
GOTERM_CC_DIRECT	GO:0009897~external side of plasma membrane	22	3.0513176144244105	2.7525417076568535E-7	P02679, O70460, A0MSX9, B9A064, P51655, P02786, P01882, O08565, Q8MJS1, Q5R5B6, Q01151, P26151, P15814, P12799, P17153, P04233, Q3LRP1, P01836, Q9EP73, P40259, A9QWP9, Q62469	672	561	68124	3.9754901960784315	1.2193018035300263E-4	1.5242085643407677E-5	3.896267074532389E-4
